date_event	type	value	city_id	timestamp	date	time	weekday	tdelta	tdelta_min
2023-07-11 15:43:33	2	0.3336851590967472	1	2023-07-11 15:43:33	2023-07-11	15:43:33	2	0 days 00:00:05	0.08333333333333333
2023-07-11 15:53:39	1	0.8694588184481729	1	2023-07-11 15:53:39	2023-07-11	15:53:39	2	0 days 00:10:06	10.1
2023-07-11 15:53:42	2	0.17673226868308928	1	2023-07-11 15:53:42	2023-07-11	15:53:42	2	0 days 00:00:03	0.05
2023-07-11 15:53:53	2	0.2846679310741211	1	2023-07-11 15:53:53	2023-07-11	15:53:53	2	0 days 00:00:11	0.18333333333333332
2023-07-11 15:57:23	0	0.23005718018572582	1	2023-07-11 15:57:23	2023-07-11	15:57:23	2	0 days 00:03:30	3.5
2023-07-11 16:01:00	2	0.4811878720951929	1	2023-07-11 16:01:00	2023-07-11	16:01:00	2	0 days 00:03:37	3.6166666666666667
2023-07-11 16:04:05	2	0.6197364751436356	1	2023-07-11 16:04:05	2023-07-11	16:04:05	2	0 days 00:03:05	3.0833333333333335
2023-07-11 16:04:21	2	0.2119389293477667	1	2023-07-11 16:04:21	2023-07-11	16:04:21	2	0 days 00:00:16	0.26666666666666666
2023-07-11 16:04:30	2	2.1668369731062174	1	2023-07-11 16:04:30	2023-07-11	16:04:30	2	0 days 00:00:09	0.15
2023-07-11 16:07:27	2	4.8984907710940755	1	2023-07-11 16:07:27	2023-07-11	16:07:27	2	0 days 00:02:57	2.95
2023-07-11 16:10:49	0	0.20597889496608252	1	2023-07-11 16:10:49	2023-07-11	16:10:49	2	0 days 00:03:22	3.3666666666666667
2023-07-11 16:10:49	0	0.22755015383387348	1	2023-07-11 16:10:49	2023-07-11	16:10:49	2	0 days 00:00:00	0.0
2023-07-11 16:10:55	2	0.47563180703128344	1	2023-07-11 16:10:55	2023-07-11	16:10:55	2	0 days 00:00:06	0.1
2023-07-11 16:10:55	2	0.6306387173899771	1	2023-07-11 16:10:55	2023-07-11	16:10:55	2	0 days 00:00:00	0.0
2023-07-11 16:10:55	2	0.6834107584416371	1	2023-07-11 16:10:55	2023-07-11	16:10:55	2	0 days 00:00:00	0.0
2023-07-11 16:14:17	2	0.19960387984428365	1	2023-07-11 16:14:17	2023-07-11	16:14:17	2	0 days 00:03:22	3.3666666666666667
2023-07-11 16:14:20	0	0.19710886905663583	1	2023-07-11 16:14:20	2023-07-11	16:14:20	2	0 days 00:00:03	0.05
2023-07-11 16:14:23	2	0.24692956279388056	1	2023-07-11 16:14:23	2023-07-11	16:14:23	2	0 days 00:00:03	0.05
2023-07-11 16:14:24	2	3.258258908679732	1	2023-07-11 16:14:24	2023-07-11	16:14:24	2	0 days 00:00:01	0.016666666666666666
2023-07-11 16:14:45	0	0.7785028160441406	1	2023-07-11 16:14:45	2023-07-11	16:14:45	2	0 days 00:00:21	0.35
2023-07-11 16:14:45	2	0.4811878720951929	1	2023-07-11 16:14:45	2023-07-11	16:14:45	2	0 days 00:00:00	0.0
2023-07-11 16:14:45	2	0.7007964063229867	1	2023-07-11 16:14:45	2023-07-11	16:14:45	2	0 days 00:00:00	0.0
2023-07-11 16:14:45	2	0.8160462604713167	1	2023-07-11 16:14:45	2023-07-11	16:14:45	2	0 days 00:00:00	0.0
2023-07-11 16:18:12	2	0.186224459704622	1	2023-07-11 16:18:12	2023-07-11	16:18:12	2	0 days 00:03:27	3.45
2023-07-11 16:21:10	2	0.9231345691390872	1	2023-07-11 16:21:10	2023-07-11	16:21:10	2	0 days 00:02:58	2.966666666666667
2023-07-11 16:21:10	0	0.39896762424006754	1	2023-07-11 16:21:10	2023-07-11	16:21:10	2	0 days 00:00:00	0.0
2023-07-11 16:21:10	2	0.4395894509290162	1	2023-07-11 16:21:10	2023-07-11	16:21:10	2	0 days 00:00:00	0.0
2023-07-11 16:21:16	0	0.9297834557887756	1	2023-07-11 16:21:16	2023-07-11	16:21:16	2	0 days 00:00:06	0.1
2023-07-11 16:24:34	2	0.3429424976838714	1	2023-07-11 16:24:34	2023-07-11	16:24:34	2	0 days 00:03:18	3.3
